Correlation_time(tau) Relaxation_corr(R(tau)) 
   2.0200    0.9849
   2.0400    0.9848
   2.0600    0.9847
   2.0800    0.9846
   2.1000    0.9845
   2.1200    0.9845
   2.1400    0.9843
   2.1600    0.9843
   2.1800    0.9842
   2.2000    0.9841
   2.2200    0.9840
   2.2400    0.9839
   2.2600    0.9838
   2.2800    0.9837
   2.3000    0.9836
   2.3200    0.9835
   2.3400    0.9834
   2.3600    0.9833
   2.3800    0.9832
   2.4000    0.9832
   2.4200    0.9831
   2.4400    0.9830
   2.4600    0.9829
   2.4800    0.9829
   2.5000    0.9827
   2.5200    0.9826
   2.5400    0.9825
   2.5600    0.9825
   2.5800    0.9824
   2.6000    0.9823
   2.6200    0.9822
   2.6400    0.9822
   2.6600    0.9821
   2.6800    0.9820
   2.7000    0.9820
   2.7200    0.9819
   2.7400    0.9818
   2.7600    0.9817
   2.7800    0.9816
   2.8000    0.9815
   2.8200    0.9814
   2.8400    0.9814
   2.8600    0.9813
   2.8800    0.9812
   2.9000    0.9811
   2.9200    0.9810
   2.9400    0.9810
   2.9600    0.9809
   2.9800    0.9808
   3.0000    0.9807
